material_id,chem_formula,R$_0$,B,Pb_chemenv,num_Pb_chemenvs,Pb_wyckoff,num_Pb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pb_sites,num_CN_env,num_charge_states,PbX_coordn,PbO_coordn,mean_coordn_Pb-X,min_coordn_Pb-X,max_coordn_Pb-X,mean_coordn_Pb-O,min_coordn_Pb-O,max_coordn_Pb-O,mean_Pb_charge,min_Pb_charge,max_Pb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_PbO_BondL
mp-1203641,V2Pb4(Se2O7)3,2.6167786729381866,0.0837862718574662,"Tricapped triangular prism (three square-face caps), Triangular cupola",2,4b,1,"[4.642073785702082, 3.441395429564329]",0.0,4.041734607633206,A2B4C6D21,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-Pb-Se-V,0.0,-1.603352400880682,2.3938,4,Orthorhombic,mm2,Fdd2,oxide,,,V,,Pb,,"O, P, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.733369115642294
mp-1203799,TiPb(S2O7)3,2.3817609981004564,0.2610188930662395,Square-face monocapped antiprism,1,4e,1,[1.524514759607791],0.0,1.524514759607791,ABC6D21,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-S-Ti,0.0,-1.9262482771839071,2.7366,4,Monoclinic,2/m,P2_1/c,oxide,,,Ti,,Pb,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.778155805093458
mp-1203864,BP3(PbO4)3,2.180703019400992,0.4050568979735282,"End-trigonal-face capped trigonal prism, Bicapped octahedron (opposed cap faces), Dodecahedron with triangular faces - p2345 plane normalized",3,8c,1,"[9.117382813479862, 5.907812521025982, 4.571588038637659]",0.667,6.532261124381168,AB3C3D12,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,B-O-P-Pb,0.000573450504392,-2.471168561412906,3.9628,4,Orthorhombic,mmm,Pbca,oxide,,,,,Pb,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.736207359845849
mp-1204438,Cr6CuSi2(Pb5O17)2,2.3610890948882166,0.2271335755482245,"Square-face monocapped antiprism, Square-face capped trigonal prism, Square antiprism",3,2i,1,"[4.060079853501998, 5.214183733699418, 3.738175285483935, 3.478042150338008, 5.313592378262331]",0.4,4.360814680257138,AB2C6D10E34,3,4,1,"[5.0, 6.0, 7.0, 8.0]","[5.0, 6.0, 7.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-Cu-O-Pb-Si,0.036893387374214,-1.797600917547169,0.192299999999999,5,Triclinic,-1,P-1,oxide,,,"Cr, Cu",,Pb,Si,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.54530539018456
mp-1204465,Fe3P4PbO14,2.752152701667653,-0.0184123628003127,Bicapped octahedron (opposed cap faces),1,2c,1,[2.2605605736886663],0.0,2.2605605736886663,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-O-P-Pb,0.0,-2.401629832435063,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,Fe,,Pb,,"O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.726343754866761
mp-1204592,PbS3O10,2.1057895730877663,0.4514921191189793,Square-face bicapped square antiprism,1,4c,1,[3.5881795047542413],0.0,3.5881795047542413,AB3C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-Pb-S,0.0,-1.7549492203571422,4.7879000000000005,3,Orthorhombic,mmm,Pbcn,oxide,,,,,Pb,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.749635692021374
mp-1204674,Ni9Te5(PbO5)6,2.383449371564019,0.1894559647988635,"Square-face bicapped square antiprism, Trigonal prism",2,6g,1,"[11.485115728223665, 5.566859872224104]",1.0,8.525987800223884,A5B6C9D30,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ni-O-Pb-Te,0.0,-1.472855097166665,1.9839,4,Hexagonal,622,P6_322,oxide,,,Ni,,Pb,Te,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5618074236577684
mp-1207481,Zn3SbAs2Pb3O14,2.0448420075719533,1.0322318952171206,Square antiprism,1,3e,1,[2.913825455253261],0.0,2.913825455253261,AB2C3D3E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.33,3.33,3.33,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-O-Pb-Sb-Zn,0.023122098442024,-1.732004488043477,0.0,5,Trigonal,32,P321,oxide,,,Zn,,Pb,"As, Sb","O, P, S",,,,,B > 1,Positive B,2.6689354192768415
mp-1207903,V3Pb5O12F,2.240726698840901,0.3711645545254418,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[3.079450687444182, 2.066870248749222]",0.0,2.573160468096702,AB3C5D12,2,2,1,"[7.0, 9.0]","[6.0, 9.0]",8.0,7.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.5,1,2,"F-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,F-O-Pb-V,0.0,-2.131194432857143,3.002599999999999,4,Hexagonal,6/m,P6_3/m,fluoride,,,V,,Pb,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7231960905457164
mp-1207906,V2Fe2Pb(O4F)2,2.667979752255285,-0.0524971051428046,Octahedron,1,1a,1,[1.028093083943196],0.0,1.028093083943196,AB2C2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,F-Fe-O-Pb-V,0.031476629666664,-2.171633012666667,0.0,5,Monoclinic,2/m,C2/m,fluoride,,,"V, Fe",,Pb,,"O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.6067030929467787
mp-1207918,V2Ni2PbO8,1.2009442969127906,1.0604256886048558,Bicapped square prism (adjacent faces),1,4a,1,[2.052603707429941],0.0,2.052603707429941,AB2C2D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ni-O-Pb-V,0.0,-1.9419661321153847,2.8852,4,Tetragonal,4mm,I4_1cd,oxide,,,"V, Ni",,Pb,,"N, O, P",,,,,B > 1,Positive B,2.841097942185801
mp-1208079,V4Bi6PbO20,3.59358649133582,-0.6290701241782336,Cube,1,1a,1,[1.8774700103033901],0.0,1.8774700103033901,AB4C6D20,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.0,-2.046192641935484,2.8891,4,Triclinic,-1,P-1,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.708109931894519
mp-1208082,VAs2Pb2O9,2.512711894050492,0.180107343466649,"Pentagonal-face capped pentagonal antiprism, Cube",2,4e,1,"[7.757806118421382, 4.743700795760607]",0.5,6.250753457090994,AB2C2D9,2,2,1,"[10.0, 8.0]","[10.0, 8.0]",9.0,8.0,10.0,9.0,8.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,As-O-Pb-V,0.01961008107143,-1.882877724464286,1.684499999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,Pb,As,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7779434337213456
mp-1208138,V3Pb2O9,2.5493142150629,0.1393466069729581,"Cube, Square-face bicapped square antiprism",2,2a,1,"[4.979101891569406, 5.038175442030724]",0.5,5.008638666800065,A2B3C9,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-Pb-V,0.029426092678529,-2.196513105357142,1.804199999999999,3,Monoclinic,m,Cc,oxide,,,V,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7510421732539707
mp-1208438,V3Pb5O12,2.024079071420948,0.5425553195610819,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[1.5696481198374141, 3.51072184452724]",0.0,2.540184982182327,A3B5C12,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-Pb-V,0.040197358828121,-1.997004169499999,0.0,3,Hexagonal,6/m,P6_3/m,oxide,,,V,,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.71129058229519
mp-1208910,V5Bi17Pb5O43,2.179825201564903,0.3907390879120588,"Square-face capped square prism, Cube, Square-face capped trigonal prism",3,"2b, 1a",2,"[4.429495365710805, 0.6731629713047941, 7.564733513350781, 1.616795014348479]",0.25,3.571046716178715,A5B5C17D43,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.030269168071432,-1.829624719071428,0.0058,4,Monoclinic,m,Cm,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.691436771517631
mp-1209002,Sr2P3Pb3O13,2.0881127151083136,0.6094459756041228,Pentagonal bipyramid,1,6h,1,[2.8161643394342093],0.0,2.8161643394342093,A2B3C3D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.67,2.67,2.67,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,O-P-Pb-Sr,0.017051777539695,-2.443544326179121,0.0,4,Hexagonal,6/m,P6_3/m,oxide,,Sr,,,Pb,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.565765548788273
mp-1209059,U3P2(PbO8)2,2.61305275118794,0.0422215594852463,Square-face capped trigonal prism,1,4f,1,[12.305259382715814],1.0,12.305259382715814,A2B2C3D16,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",GGA,O-P-Pb-U,0.02981159434783,-3.031925149534158,1.8728999999999991,4,Monoclinic,2/m,P2_1/m,oxide,,,,,Pb,,"O, P",,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.614096168258045
mp-1209774,PHPbO4,0.6834112907053201,1.7905023538799714,Octahedron,1,2f,1,[8.906744177728271],1.0,8.906744177728271,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-P-Pb,0.000614902857119,-2.176110414413263,3.9234,4,Monoclinic,2/m,P2/c,oxide,,,,,Pb,,"H, O, P",,,,,B > 1,Positive B,2.617304622922031
mp-1210036,P3Pb5O13,2.136972138139196,0.4735038262552623,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[3.17776036508853, 2.066755672605454]",0.0,2.622258018846992,A3B5C13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.4,2.4,2.4,1.0,1,1,Pb2.40+-O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Pb,0.039215068333348,-1.9731815069727752,0.0,3,Hexagonal,6/m,P6_3/m,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6838587947929544
mp-1210057,P3Pb5BrO12,2.504459349993033,0.1745703123580288,"Tricapped triangular prism (three square-face caps), Square antiprism",2,"6h, 4f",2,"[3.768207966557234, 2.280882488945275]",0.0,3.0245452277512546,AB3C5D12,2,2,1,"[8.0, 9.0]","[6.0, 9.0]",8.5,8.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.5,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Br-O-P-Pb,0.000185142857143,-2.267609876377548,3.2377,4,Hexagonal,6/m,P6_3/m,hypobromite,,,,,Pb,B,"O, P",Br,,,,"B $\in$ [0.1, 0.5]",Positive B,2.726310176649319
mp-1210217,P3Pb5O12,2.45895548099192,0.2040431098824566,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[1.909736827501004, 3.066861092867305]",0.0,2.4882989601841543,A3B5C12,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Pb,0.046250796875156,-1.993767887946467,0.0,3,Hexagonal,6/m,P6_3/m,oxide,,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.70448646407389
mp-1210715,MnPb(SO4)2,1.7778634097823818,0.6547386633511969,Bicapped square prism (adjacent faces),1,4a,1,[6.172018815056789],1.0,6.172018815056789,ABC2D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-Pb-S,0.0,-1.989102818785919,3.434,4,Tetragonal,422,P4_12_12,sulfate,,,Mn,,Pb,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.812473278490046
mp-1212702,Fe2As2H2PbO10,2.6065551208996767,0.0077268270937905,Bicapped octahedron (opposed cap faces),1,1a,1,[1.94223663499239],0.0,1.94223663499239,AB2C2D2E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,As-Fe-H-O-Pb,0.018535700294116,-1.628038261029412,1.6533,5,Monoclinic,2/m,C2/m,oxide,,,Fe,,Pb,As,"H, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.615574120616596
mp-1213421,CuAsPb2SO9,2.3354632399887536,0.2931010672869679,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism",2,2e,1,"[5.9856115758079955, 8.15399417808217]",1.0,7.069802876945083,ABCD2E9,2,2,1,"[7.0, 10.0]","[7.0, 10.0]",8.5,7.0,10.0,8.5,7.0,10.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-Cu-O-Pb-S,0.021961670892858,-1.631999688928572,0.672399999999999,5,Monoclinic,2/m,P2_1/m,oxide,,,Cu,,Pb,As,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6494138602037367
mp-1213944,CrCuAsPb2O9,2.4608790537519982,0.2180138168598546,Square-face monocapped antiprism,1,4e,1,"[3.567685530299936, 5.8308951880459805]",0.5,4.6992903591729585,ABCD2E9,1,2,1,"[9.0, 9.0]","[9.0, 9.0]",9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,As-Cr-Cu-O-Pb,0.014169506071442,-1.560037010535713,0.6524000000000001,5,Monoclinic,2/m,P2_1/c,oxide,,,"Cr, Cu",,Pb,As,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6528684566378455
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,Square-face capped trigonal prism,1,6h,1,[3.71908817380782],0.0,3.71908817380782,AB2C3D3E12,1,1,1,[7.0],[5.0],7.0,7.0,7.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",r2SCAN,Ca-Cl-O-P-Pb,0.0,-2.710066923282313,4.071099999999999,5,Hexagonal,6/m,P6_3/m,hypochlorite,,Ca,,,Pb,,"C, O, P",Cl,,,,B > 1,Positive B,2.539293037931834
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"Triangular non-coplanar, Square pyramid",2,"3j, 6l",2,"[3.083373041648086, 7.8466103404912975]",0.5,5.464991691069692,A2B3C3D11,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ca-O-Pb-Si,0.0,-2.827529244649123,3.2434,4,Hexagonal,-6,P-6,oxide,,Ca,,,Pb,Si,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.400166846997606
mp-1214311,Bi6As4PbO20,3.303315691079632,-0.4236999157049291,Cube,1,1a,1,[1.335391120254591],0.0,1.335391120254591,AB4C6D20,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,As-Bi-O-Pb,0.0,-1.762317510322582,2.9694000000000003,4,Triclinic,-1,P-1,oxide,,,,,"Pb, Bi","B, As","O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.706909976528626
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,Triangular non-coplanar,1,6h,1,[4.486032541918827],0.0,4.486032541918827,AB3C4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Ba-O-Pb,0.0,-1.8443848993749992,2.0029,3,Hexagonal,-6m2,P-62c,oxide,,Ba,,,Pb,B,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1973269896789205
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[3.043007676800582, 2.041087723860196]",0.0,2.542047700330389,AB3C5D12,2,2,1,"[7.0, 9.0]","[6.0, 9.0]",8.0,7.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.5,1,2,"F-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-F-O-Pb,0.0,-1.824253077023809,3.296399999999999,4,Hexagonal,6/m,P6_3/m,fluoride,,,,,Pb,As,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7368374658520067
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2,"6h, 4f",2,"[4.338728022020041, 2.071218200268668]",0.0,3.204973111144354,AB3C5D12,2,2,1,"[7.0, 9.0]","[5.0, 9.0]",8.0,7.0,9.0,7.0,5.0,9.0,2.0,2.0,2.0,1.5,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-Br-O-Pb,0.0,-1.7265428767857132,2.9898,4,Hexagonal,6/m,P6_3/m,hypobromite,,,,,Pb,"B, As","O, P",Br,,,,"B $\in$ [0.5, 1]",Positive B,2.7010378780159283
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,Pentagonal pyramid,1,4c,1,[9.017804561455318],1.0,9.017804561455318,ABC2D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ba-Fe-O-Pb,0.0,-1.952314815277776,1.3233,4,Orthorhombic,mmm,Pnma,oxide,,Ba,Fe,,Pb,B,"O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.5658912895881083
mp-1215409,ZrTi2(PbO3)3,2.910748093246144,-0.1798065515772269,"Square-face monocapped antiprism, Square-face bicapped trigonal prism",2,"1d, 2h",2,"[6.593330031779486, 2.407468251880842]",0.5,4.500399141830163,AB2C3D9,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.021315642937508,-2.597530956284701,2.0831,4,Orthorhombic,mm2,Pmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.7045703968115156
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,"Cuboctahedron, Square-face bicapped trigonal prism",2,"1a, 2e",2,"[2.951986570036198, 0.8006214914926161, 2.640012144479712]",0.0,2.1308734020028424,AB4C5D15,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.019464394962504,-2.568792145104164,2.0719,4,Orthorhombic,mm2,Cmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.694334456079962
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,Face-capped octahedron,1,"1a, 3b",2,"[15.561647091430473, 13.390769888002158]",1.0,14.476208489716315,AB3C4D13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Te-Zr,0.0,-2.520654756746032,1.812599999999999,4,Trigonal,3m,R3m,oxide,,,Zr,,Pb,Te,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.6689343747334497
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",3,1a,1,"[0.559965341768059, 7.690981553888386, 0.43825329312486605, 7.776549902342592, 0.62241402511212]",0.4,3.4176328232472044,A2B3C5D15,3,3,1,"[10.0, 3.0, 9.0]","[10.0, 3.0, 9.0]",7.333333333333333,3.0,10.0,7.333333333333333,3.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.034658506087506,-2.645368211445821,2.5763,4,Monoclinic,m,Cm,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8004661961753983
mp-1215813,Zr3Ti2(PbO3)5,1.777620175471212,0.6218437061177859,"Cuboctahedron, Triangular cupola",2,1a,1,"[0.649470334884318, 0.47021566366898004, 0.211878224615746, 0.29772825496514305, 0.5984257370704831]",0.0,0.4455436430409341,A2B3C5D15,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.037683953687505,-2.642342763845822,2.701999999999999,4,Trigonal,3m,R3m,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.8371443010945105
mp-1215826,Zr2Sb2Pb4O13,2.012694083196394,0.4986308661357679,Face-capped octahedron,1,"2d, 2c",2,"[15.173651237064028, 14.520073820114243]",1.0,14.846862528589135,A2B2C4D13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Sb-Zr,0.0,-2.349344332142856,1.8279,4,Orthorhombic,mm2,Imm2,oxide,,,Zr,,Pb,Sb,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.662051083386484
mp-1215966,Zr3Ti(PbO3)4,2.041018943194753,0.5412594701391681,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",3,1a,1,"[0.680142856811895, 0.8534555431733161, 7.892590124628769, 0.8793844256561221]",0.25,2.5763932375675256,AB3C4D12,3,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.031447274109382,-2.682993259973946,2.8966000000000003,4,Triclinic,1,P1,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.7099877112576958
mp-1216039,Zr2Ti3(PbO3)5,2.6538028205498447,0.0109759049842789,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism, Square-face bicapped trigonal prism",3,"1a, 2g",2,"[1.904442118293555, 6.690761698896666, 2.361311770441931]",0.333,3.652171862544051,A2B3C5D15,3,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Ti-Zr,0.024798135525006,-2.609343493274982,2.2361,4,Orthorhombic,mm2,Pmm2,oxide,,,"Ti, Zr",,Pb,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.7137200725637527
mp-1216361,VP2PbO8,2.5726856450911386,0.1524708426847049,Cube,1,4a,1,[3.427725709013497],0.0,3.427725709013497,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,O-P-Pb-V,0.0,-2.521528969315476,1.7906,4,Orthorhombic,222,P2_12_12_1,oxide,,,V,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7078806193131513
