material_id,chem_formula,R$_0$,B,Ta_chemenv,num_Ta_chemenvs,Ta_wyckoff,num_Ta_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ta_sites,num_CN_env,num_charge_states,TaX_coordn,TaO_coordn,mean_coordn_Ta-X,min_coordn_Ta-X,max_coordn_Ta-X,mean_coordn_Ta-O,min_coordn_Ta-O,max_coordn_Ta-O,mean_Ta_charge,min_Ta_charge,max_Ta_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TaO_BondL
mp-2712536,Na2TaAl3P4(SO12)2,1.9040634296618089,0.3353122849324328,Octahedron,1,1a,1,"[0.129957259394371, 0.08666613909043301, 0.06650158224854501]",0.0,0.094374993577783,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-S-Ta,0.033820925300926,-2.762484502231392,2.883099999999999,6,Triclinic,1,P1,oxide,Na,,Ta,,Al,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9663545693239262
mp-2712562,Na6Mg2Ta4Si3(PO6)6,1.8577330595619248,0.7492881496861312,Octahedron,1,2a,1,"[0.12076844881328701, 0.39550014257722205, 0.038378912171620004, 0.14641479628088702]",0.0,0.17526557496075404,A2B3C4D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Ta,0.038167461686163,-2.958708017288884,2.7596,6,Monoclinic,m,Cc,oxide,Na,Mg,Ta,,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9967697025348443
mp-2712581,Na9Ca5TaP6(SO12)3,2.0393288659505897,-0.2727279157623451,Octahedron,1,2a,1,[0.258596014625173],0.0,0.258596014625173,AB3C5D6E9F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-S-Ta,0.028335999470241,-2.758799434668405,3.6301,6,Monoclinic,m,Cc,oxide,Na,Ca,Ta,,,,"C, N, O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9895232740945332
mp-2712598,Na2Y3TaP4(SO12)2,1.9157883938753304,0.4841526205264508,Octahedron,1,1a,1,"[0.48644930076146503, 0.17755976254430703, 0.27740895286711903]",0.0,0.3138060053909637,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Ta-Y,0.034705221754627,-2.936747409083242,2.9401,6,Triclinic,1,P1,oxide,Na,,"Y, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.005727477497854
mp-2712599,Na2TaAlSi(PO6)2,1.859083064466684,0.6664117096576123,Octahedron,1,2a,1,"[0.13972429733917302, 0.11897680994194999, 0.09879350400866901]",0.0,0.11916487042993067,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Si-Ta,0.045114565970754,-2.973408460142685,3.2444,6,Monoclinic,m,Cc,oxide,Na,,Ta,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9818942262673407
mp-2712640,NaMgTaP2SO12,1.9297915506212475,0.3750808296463398,Octahedron,1,6a,1,[0.15952828671299102],0.0,0.15952828671299102,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Ta,0.04152453780091,-2.712750787805465,2.8657,6,Monoclinic,m,Cc,oxide,Na,Mg,Ta,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.000288120680415
mp-2712649,Na2TaIn3P4(SO12)2,1.9165928312251403,0.4331432624595376,Octahedron,1,1a,1,"[0.222757929789364, 0.09949778751816901, 0.143893179205167]",0.0,0.15538296550423333,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Ta,0.017369863287041,-2.456426465286946,2.792399999999999,6,Triclinic,1,P1,oxide,Na,,Ta,,In,,"N, O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9970561716842166
mp-2712671,Na2TaGa3P4(SO12)2,1.919609356793557,0.297430913609164,Octahedron,1,1a,1,"[0.104443770404832, 0.067391044313146, 0.07145362435242701]",0.0,0.08109614635680168,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Ta,0.042064453078702,-2.490489892578612,2.9128,6,Triclinic,1,P1,oxide,Na,,Ta,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9748641842016796
mp-2712736,Na9Mg5TaP6(SO12)3,2.085630017278253,-0.547198412396025,Octahedron,1,2a,1,[0.088744305561695],0.0,0.088744305561695,AB3C5D6E9F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Ta,0.027782923868596,-2.663102322835071,3.4948,6,Monoclinic,m,Cc,oxide,Na,Mg,Ta,,,,"N, O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.985743372938222
mp-2712738,Na2Sc3TaP4(SO12)2,1.917575177338835,0.3881976771732353,Octahedron,1,1a,1,"[0.24355622859942003, 0.109275514406812, 0.14111948088581402]",0.0,0.16465040796401534,AB2C2D3E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Ta,0.00551945805554,-2.91872217598139,3.0623,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.989689371807728
mp-2712822,Na14Ta5Ga3(SiO4)12,1.751617719538017,1.3094935848009268,Octahedron,1,1a,1,"[0.088238711600509, 0.070555557899416, 0.070886312787013, 0.12244478868231201, 0.10539675655319401, 0.104988108455855, 0.117338301720617, 0.13003062776169902, 0.133837239404583, 0.11380900454775, 0.132709277958922, 0.144304785033456, 0.116548484286405, 0.164027324681621, 0.16537090292720402]",0.0,0.11869907895337042,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-Si-Ta,0.038990851768283,-2.904032224981428,3.3241,5,Triclinic,1,P1,silicate,Na,,Ta,,Ga,Si,"N, O, S",,,,,B > 1,Positive B,1.9908820869455253
mp-2712824,Na7Zr3Ta(SiO4)6,1.8439174989953824,0.8717323545444359,Octahedron,1,1a,1,"[0.16015977182363, 0.10589268315126801, 0.160989216649693]",0.0,0.14234722387486368,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta-Zr,0.018665053638216,-3.11794971195907,3.6914,5,Triclinic,1,P1,silicate,Na,,"Zr, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.003818825086089
mp-2712834,Na3Zr2Ta2Si3(PO8)3,1.8917662131256787,0.516013556037566,Octahedron,1,1a,1,"[0.10317123560566101, 0.13698685604107402, 0.09582123579706, 0.11359278393396101, 0.08053315389122101, 0.097347295196704]",0.0,0.10457542674428018,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zr,0.019731264234232,-3.144932310704501,3.6702,6,Triclinic,1,P1,oxide,Na,,"Zr, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9881465560490144
mp-2712841,TaIn3P2(SO6)4,1.89711083412222,0.483262879264933,Octahedron,1,1a,1,"[0.273851570393987, 0.06109428412731901, 0.101577520165924]",0.0,0.14550779156241,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-S-Ta,0.027255124673207,-2.224128279508403,2.9253,5,Triclinic,1,P1,oxide,,,Ta,,In,,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9900130936955556
mp-2712842,Na3Ta3AlSi3(PO8)3,1.8860473553373625,0.5345235164675435,Octahedron,1,1a,1,"[0.11177148971471901, 0.035937254909662, 0.048105003234418006, 0.11339492115902201, 0.136403756857329, 0.10919534971429201, 0.144565247919881, 0.16772454273201, 0.07793220006725801]",0.0,0.10500330736762122,AB3C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Si-Ta,0.022976449327321,-3.061622084866662,3.1742,6,Triclinic,1,P1,oxide,Na,,Ta,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.986463303019016
mp-2712858,TaGa3SiS5O24,1.9037215536870504,0.3883466051880264,Octahedron,1,1a,1,"[0.158220393745647, 0.107557946850747, 0.19419967208403202]",0.0,0.15332600422680867,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-O-S-Si-Ta,0.047356949534313,-2.148573896245098,2.3297,5,Triclinic,1,P1,oxide,,,Ta,,Ga,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.987756142186354
mp-2712863,Na3Ta3GaSi3(PO8)3,1.889380070873672,0.5265987106417269,Octahedron,1,1a,1,"[0.086549708713463, 0.029859439939020002, 0.071909836773672, 0.11464378147505501, 0.14955226174774702, 0.118351890580714, 0.126344817952322, 0.187487874893756, 0.066180930186165]",0.0,0.10565339358465713,AB3C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Si-Ta,0.026274338378376,-2.974939300114411,3.1677,6,Triclinic,1,P1,oxide,Na,,Ta,,Ga,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.988307684346642
mp-2712875,Na7MgTa3(SiO4)6,1.7594643359837092,1.290097673091795,Octahedron,1,"1a, 1b, 1c",3,"[0.028236100171214, 0.15815860969129802, 0.17549362363499002, 0.046308917697868004, 0.10113758942296101, 0.191960703702542, 0.096255982541431, 0.082205378546746, 0.23260392692757903]",0.0,0.12359564803740325,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-Si-Ta,0.035967554349593,-2.992573208129802,2.6186,5,Trigonal,3,P3,silicate,Na,Mg,Ta,,,Si,"N, O, S",,,,,B > 1,Positive B,1.9953528631827266
mp-2712878,Na7TaTi3(SiO4)6,1.7293463414556232,1.4211119927729778,no_data,1,no_data,1,no_data,0.0,no_data,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta-Ti,0.024526160833331,-3.040210840495656,2.5377,5,Triclinic,1,P1,silicate,Na,,"Ti, Ta",,,Si,"N, O, S",,,,,B > 1,Positive B,1.989283005006862
mp-2712891,Na7CaTa3(SiO4)6,1.8604331970581875,0.7714608233835696,Octahedron,1,"1a, 1b, 1c",3,"[0.204984810905136, 0.17219594263697802, 0.20680343049218503, 0.07119440685491, 0.32087530166882805, 0.329698682292348, 0.087002582819642, 0.259804052601371, 0.40475207526869006]",0.0,0.22859014283778759,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Si-Ta,0.048461214268291,-3.006544282316794,2.7041,5,Trigonal,3,P3,silicate,Na,Ca,Ta,,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.002051520037673
mp-2712898,Na14Ta5In3(SiO4)12,1.760551582881338,1.3181222294185904,Octahedron,1,1a,1,"[0.08553830506019501, 0.070486947172348, 0.071615782327758, 0.12961802951353002, 0.108696681312739, 0.117666524916677, 0.12440568956613601, 0.14524069137151202, 0.151802854493157, 0.11980035129011, 0.14558826594134802, 0.17901511547228802, 0.12310912291886801, 0.171475372892212, 0.172311885414607]",0.0,0.1277581079775657,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-Si-Ta,0.032220745386179,-2.880860275113541,3.2805,5,Triclinic,1,P1,silicate,Na,,Ta,,In,Si,"N, O, S",I,,,,B > 1,Positive B,2.0013950673039487
mp-2712903,Sc3TaP2(SO6)4,1.907854655360031,0.4491689612650962,Octahedron,1,1a,1,"[0.11883483707571602, 0.048195107859423006, 0.054734682920002005]",0.0,0.07392154261838034,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Sc-Ta,0.019601089607841,-2.7226493520084043,3.119199999999999,5,Triclinic,1,P1,oxide,,,"Sc, Ta",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.994202613690259
mp-2712904,Na7Ta3Zn(SiO4)6,1.7630169634726287,1.2802438850672848,Octahedron,1,"1a, 1b, 1c",3,"[0.023707075240776, 0.171210766775476, 0.185634478711657, 0.037230488250343, 0.089736536408777, 0.225388423981594, 0.09426701306339201, 0.08290877467240701, 0.20977317179944002]",0.0,0.12442852543376245,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta-Zn,0.049678254959352,-2.914872931747688,2.5286,5,Trigonal,3,P3,silicate,Na,,"Zn, Ta",,,Si,"N, O, S",,,,,B > 1,Positive B,1.997103736983733
mp-2712913,La3TaP2(SO6)4,1.916749448259872,0.4761718158916123,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-P-S-Ta,0.028457624550656,-2.765962031616246,2.8878999999999992,5,Triclinic,1,P1,oxide,,,Ta,,,,"O, P, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.0082884121462072
mp-2712919,Na3Ta2Al2SiP5O24,1.8678386246315093,0.5936546520542783,Octahedron,1,1a,1,"[0.013724041914793001, 0.063123235011875, 0.11311547455526301, 0.054506849615342, 0.121331075007055, 0.07732646041286101]",0.0,0.07385452275286483,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Si-Ta,0.028374076981979,-2.9795697709554663,3.298899999999999,6,Triclinic,1,P1,oxide,Na,,Ta,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9771629772190318
mp-2712926,MgTaP(SO6)2,1.9151683811508329,0.4558366620041766,Octahedron,1,2a,1,"[0.077435149973984, 0.07564530562400201, 0.058935505561873006]",0.0,0.07067198705328633,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-O-P-S-Ta,0.039295616813723,-2.502108257567227,2.8117,5,Monoclinic,m,Cc,oxide,,Mg,Ta,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.002594794346826
mp-2712931,TaGa3P2(SO6)4,1.892142060995476,0.4547082559063257,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-O-P-S-Ta,0.024258378562096,-2.245701593111345,3.2173,5,Triclinic,1,P1,oxide,,,Ta,,Ga,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9795540921894978
mp-2712937,Na3Ta2Ga2SiP5O24,1.873660389058124,0.6360080994434134,Octahedron,1,1a,1,"[0.035308641129412004, 0.06322629409541901, 0.11668784046643602, 0.05674596105620001, 0.141760075225111, 0.10326385989220101]",0.0,0.0861654453107965,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Si-Ta,0.035080447882876,-2.804981874333844,3.2481,6,Triclinic,1,P1,oxide,Na,,Ta,,Ga,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9907803344467163
mp-2712945,Na3ScTa3Si3(PO8)3,1.8946267006577304,0.5328823684673916,Octahedron,1,1a,1,"[0.059541912473062, 0.060241430203983, 0.12891717800986602, 0.10228124673610801, 0.18837049231299302, 0.13954630507620502, 0.091742177678736, 0.260910618006212, 0.066791252734211]",0.0,0.12203806813681954,AB3C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ta,0.02600235754503,-3.106126034551348,3.0909,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9947327033348392
mp-2712954,Na3Ta2Si3Sn2(PO8)3,1.884770941527202,0.5375620117052977,Octahedron,1,1a,1,"[0.10566359730935501, 0.130599414505102, 0.084648360610935, 0.113682818130933, 0.07849313830170401, 0.099040836385877]",0.0,0.10202136087398435,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Ta,0.021166211396396,-2.84504287052432,3.538599999999999,6,Triclinic,1,P1,oxide,Na,,Ta,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.984976149070071
mp-2712967,Na3YTa3Si3(PO8)3,1.9005343628024072,0.5290562935361305,Octahedron,1,1a,1,"[0.12115894044441701, 0.10416368830568101, 0.207163277410906, 0.100394575424728, 0.279087086967969, 0.24054708852005902, 0.068506032216649, 0.342317487881709, 0.10954880450271201]",0.0,0.17476522018609222,AB3C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Y,0.039717611891891,-3.101524749731527,2.927699999999999,6,Triclinic,1,P1,oxide,Na,,"Y, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9999222265737577
mp-2712969,Na3Hf2Ta2Si3(PO8)3,1.8851440219338844,0.5699276052339319,Octahedron,1,1a,1,"[0.108590848394013, 0.13217405988929, 0.093270332832939, 0.10314276973673, 0.09168515347743801, 0.10060769416158101]",0.0,0.10491180974866517,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Ta,0.020302972477473,-3.184716888001797,3.7369,6,Triclinic,1,P1,oxide,Na,,"Hf, Ta",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.991376666803625
mp-2712973,Y3TaP2(SO6)4,1.90696506508172,0.5643086133781441,Octahedron,1,1a,1,"[0.23662841841838503, 0.077923815252355, 0.11317544309220401]",0.0,0.1425758922543147,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Ta-Y,0.029733409080882,-2.758119201469188,3.0387,5,Triclinic,1,P1,oxide,,,"Y, Ta",,,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0154472311925207
mp-2712974,Na14Ta5Al3(SiO4)12,1.7362245289858365,1.374844201597106,Octahedron,1,1a,1,"[0.098135310858858, 0.077901921279101, 0.077540689855476, 0.13110965156100302, 0.11688565995759301, 0.113604210777138, 0.12835390990702902, 0.128285072151913, 0.13216770593562002, 0.12692387553349402, 0.136058054437313, 0.15911522405856002, 0.13041833059695201, 0.18836482078379702, 0.19085679603560501]",0.0,0.12904808224863015,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-Si-Ta,0.040982824291165,-3.015563113609475,3.293,5,Triclinic,1,P1,silicate,Na,,Ta,,Al,Si,"N, O, S",,,,,B > 1,Positive B,1.9874327771448603
mp-2712993,Na9Ta10Zn2Si9(PO8)9,1.892792755633968,0.5231389477381185,Octahedron,1,1a,1,"[0.100731468793954, 0.090761048565017, 0.08418410996442101, 0.129874298136638, 0.07435103118616601, 0.08774811048511501, 0.093197468282878, 0.08525452796239001, 0.16771402736172902, 0.11501438653881901]",0.0,0.10288304772771273,A2B9C9D9E10F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zn,0.026252753723722,-2.998159552139936,3.119499999999999,6,Triclinic,1,P1,oxide,Na,,"Zn, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9908654621157562
mp-2713016,Na3Ta3InSi3(PO8)3,1.8940518066343508,0.5312749753146006,Octahedron,1,1a,1,"[0.123659511047324, 0.056184621479616004, 0.136172754171128, 0.10857172456185801, 0.27028682806679605, 0.228218205330657, 0.078386013964134, 0.265611439317101, 0.08941424908398701]",0.0,0.15072281633584458,AB3C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Si-Ta,0.02744192189189,-2.961964034776573,3.1096,6,Triclinic,1,P1,oxide,Na,,Ta,,In,Si,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,1.993856162992395
mp-2713027,Na14Y3Ta5(SiO4)12,1.854393223174616,0.8523054529839825,Octahedron,1,1a,1,"[0.11381637673262, 0.096567278083869, 0.09770564066411501, 0.181206697215641, 0.152077208365718, 0.17094363144828, 0.189173693038744, 0.18179025283076602, 0.18952123739363602, 0.194208154193202, 0.201016089418627, 0.27525239378522304, 0.208859139130594, 0.23221669446879703, 0.23387566775628701]",0.0,0.18121534363507458,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ta-Y,0.048922340452236,-3.059838393690778,3.308299999999999,5,Triclinic,1,P1,silicate,Na,,"Y, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.010396860227341
mp-2713041,Sc3TaSiS5O24,1.92436440141494,0.4257211488274922,Octahedron,1,1a,1,"[0.13896536520268202, 0.097581774479779, 0.19228189712012]",0.0,0.142943012267527,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Sc-Si-Ta,0.041521873921567,-2.629663647299021,2.3464,5,Triclinic,1,P1,oxide,,,"Sc, Ta",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.016483235166171
mp-2713050,TaZnP(SO6)2,1.923423381674692,0.439895768988343,Octahedron,1,2a,1,"[0.071737773861534, 0.07269293663921901, 0.05212750102229]",0.0,0.06551940384101433,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Ta-Zn,0.032898527483688,-2.293231454331934,2.7428,5,Monoclinic,m,Cc,oxide,,,"Zn, Ta",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.00778796517776
