material_id,chem_formula,R$_0$,B,Al_chemenv,num_Al_chemenvs,Al_wyckoff,num_Al_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Al_sites,num_CN_env,num_charge_states,mean_coordn_Al-X,min_coordn_Al-X,max_coordn_Al-X,mean_coordn_Al-O,min_coordn_Al-O,max_coordn_Al-O,mean_Al_charge,min_Al_charge,max_Al_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_AlO_BondL,AlX_coordn,AlO_coordn
mp-1218172,SrNdAl3O7,1.708092158514382,0.2172115948763529,Tetrahedron,1,"2e, 2d, 2c",3,"[0.5559204711394842, 0.364972353420394, 0.11077875618458095]",0.0,0.34389052691481975,ABC3D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-Nd-O-Sr,0.0,-3.5528254233333327,4.277299999999999,4,Orthorhombic,mm2,Cmm2,oxide,,Sr,,,Al,,"N, O, S",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.7732476467155678,[4.0],[4.0]
mp-1218184,SrLaAlO4,2.154648795668637,-0.2366565001941842,Octahedron,1,1a,1,[0.17553201856762055],0.0,0.17553201856762055,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O-Sr,0.0168811186508008,-3.546709532142857,2.895900000000001,4,Tetragonal,4mm,I4mm,oxide,,Sr,,,Al,,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,1.9500137349140416,[6.0],[6.0]
mp-1218220,SrLaAl3O7,1.7130678402481585,0.2095662507899725,Tetrahedron,1,"2e, 2d, 2c",3,"[0.5221198920858838, 0.3558213594262758, 0.08055179059248614]",0.0,0.3194976807015486,ABC3D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O-Sr,0.0,-3.5786414685416665,4.415,4,Orthorhombic,mm2,Cmm2,oxide,,Sr,,,Al,,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.7761296309522443,[4.0],[4.0]
mp-1218229,SrLa4TiAl4O15,2.3459087853915603,-0.6210121090683044,Octahedron,1,2j,1,"[0.014178578956110117, 0.0025749524504199133]",0.0,0.008376765703265015,ABC4D4E15,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-La-O-Sr-Ti,0.0284980803000394,-3.665783679033334,2.6323,5,Orthorhombic,mmm,Cmmm,oxide,,Sr,Ti,,Al,,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,1.915420020163097,[6.0],[6.0]
mp-1218238,SrLa2Al2O7,0.8022545574019702,1.7664537643069689,Octahedron,1,2e,1,[0.3766945682014581],0.0,0.3766945682014581,AB2C2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O-Sr,0.0201151978503695,-3.618047250208333,2.9162,4,Tetragonal,4/mmm,I4/mmm,oxide,,Sr,,,Al,,"O, S",,,La,,B > 1,Positive B,1.9624404340708992,[6.0],[6.0]
mp-1218323,SrCeAlO4,2.4104002801690707,-0.6265646706153098,Octahedron,1,1a,1,[0.22372644648008377],0.0,0.22372644648008377,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-Ce-O-Sr,0.0444586185863142,-3.4766108771428565,0.0,4,Tetragonal,4mm,I4mm,oxide,,Sr,,,Al,,"C, O, S",,,Ce,,"B $\in$ [-1, -0.1]",Negative B,1.9378172220103944,[6.0],[6.0]
mp-1218484,SrAl2(SiO4)2,1.6709296103725648,0.3233260688268145,Tetrahedron,1,4d,1,[0.07742733890332835],0.0,0.07742733890332835,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Si-Sr,0.0,-3.440248467307692,4.7024,4,Trigonal,-3m,P-3c1,silicate,,Sr,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7653459872402424,[4.0],[4.0]
mp-1218520,SrAl2O4,1.7482070506955836,0.0223482311727679,Tetrahedron,1,2c,1,"[0.33502620720143916, 0.1970406261924728]",0.0,0.266033416696956,AB2C4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",R2SCAN,Al-O-Sr,0.0143345596428714,-3.442041749285727,3.9568,3,Monoclinic,2,C2,oxide,,Sr,,,Al,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7533895867233649,[4.0],[4.0]
mp-1218531,SrAl12O19,1.717044690304185,0.3446439280434211,"Octahedron, Trigonal bipyramid, Tetrahedron",3,"2b, 6c, 2a",3,"[0.08042151738726579, 0.05212851300417166, 0.3537860870110274, 0.31260101070368207, 0.13112116792074163, 0.30919705140187814, 0.3484653419498152, 1.600797130125492]",0.0,0.39856472743800925,AB12C19,3,3,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-O-Sr,0.0023389965625,-3.4358088014843746,4.4592,3,Hexagonal,6mm,P6_3mc,oxide,,Sr,,,Al,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9159407368743009,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]"
mp-1218595,Sr6Al12Bi2O27,1.6800146257355042,0.2733245796870259,Tetrahedron,1,3b,1,"[0.28424905981184717, 0.25437271866150457, 0.10723143472317831, 0.1075947968216165]",0.0,0.18836200250453666,A2B6C12D27,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Al-Bi-O-Sr,0.0,-3.2833457513297715,3.5117000000000003,4,Trigonal,3,R3,oxide,,Sr,,,"Al, Bi",B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.757528317024378,[4.0],[4.0]
mp-1218648,Sr6Al7ClO16,1.68072185277081,0.3525397576311518,Tetrahedron,1,"2b, 8e, 4d",3,"[0.24714757770954993, 0.3499858272639411, 0.35429990690608837]",0.0,0.31714443729319314,AB6C7D16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-Cl-O-Sr,0.0,-3.4174424223333326,4.0463,4,Tetragonal,-42m,I-42d,hypochlorite,,Sr,,,Al,,"C, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.782642238981389,[4.0],[4.0]
mp-1218654,SrCa3Al6Si6(HO13)2,1.7024497962205671,0.3277344924376449,Octahedron,1,"1a, 1b, 2c",3,"[0.9239606794107192, 0.9058412479649006, 0.3473142188611442, 0.23092346143322456]",0.0,0.6020099019174971,AB2C3D6E6F26,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si-Sr,0.0202300646212316,-3.2727776174431824,4.9056,6,Monoclinic,m,Pm,oxide,,"Ca, Sr",,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9375187660025053,[6.0],[6.0]
mp-1218664,Sr3CaAl8H24(C2O11)4,1.930287498571308,-0.0232744094894273,Octahedron,1,2c,1,"[0.41682209254621005, 0.40490058289451225, 0.41490873774908754, 0.42781085331514335]",0.0,0.41611056662623835,AB3C8D8E24F44,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-C-Ca-H-O-Sr,0.0015057267897793,-2.164983570454545,5.0444,6,Monoclinic,m,Pm,oxide,,"Ca, Sr",,,Al,,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.913715010597964,[6.0],[6.0]
mp-1218879,Sr2Al2SiO7,1.6985480677802596,0.2860780435024154,Tetrahedron,1,2a,1,"[0.26752821493817047, 0.38384272077680304]",0.0,0.32568546785748675,AB2C2D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Si-Sr,0.0,-3.469613793125,4.2545,4,Monoclinic,2,P2_1,oxide,,Sr,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.781781021397094,[4.0],[4.0]
mp-1218880,Sr2Al3FeO8,1.7607485680157735,0.0568299633334919,Tetrahedron,1,2a,1,"[0.1531823395476085, 0.2289178343140534, 0.2569928713462736]",0.0,0.21303101506931185,AB2C3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Fe-O-Sr,0.0133631383482031,-3.1153186685714287,3.4037,4,Monoclinic,2,P2_1,oxide,,Sr,Fe,,Al,,"O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.777203033768971,[4.0],[4.0]
mp-1218881,Sr2AlV11O22,1.2733743098726886,1.2741348039378249,Trigonal bipyramid,1,1a,1,[0.8531862429669761],0.0,0.8531862429669761,AB2C11D22,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-O-Sr-V,0.0287350292231014,-2.681970268750002,0.6374000000000004,4,Orthorhombic,mm2,Amm2,oxide,,Sr,V,,Al,,"O, S",,,,,B > 1,Positive B,1.938854137576564,[5.0],[5.0]
mp-1219063,SmGd3Al4O12,1.8974852380877576,0.0399380035276258,Octahedron,1,2c,1,"[0.007200888223774833, 0.010776577400683739]",0.0,0.008988732812229287,AB3C4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-Gd-O-Sm,0.0069338211750249,-3.68905906975,3.249000000000001,4,Monoclinic,m,Pm,oxide,,,,,Al,,"O, S",,,"Sm, Gd",,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.925300850347284,[6.0],[6.0]
mp-1219548,RbTi3AlO8,1.852621985168853,0.1256134815331041,Octahedron,1,1a,1,[0.7975527191939199],0.0,0.7975527191939199,ABC3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-Rb-Ti,0.0349815499125778,-3.314632698269232,2.5876,4,Triclinic,1,P1,oxide,Rb,,Ti,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9457591323071208,[6.0],[6.0]
mp-1219605,RbAlSi3O8,1.7303144787529248,0.0923701536624808,Tetrahedron,1,2i,1,[0.08766573502592127],0.0,0.08766573502592127,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Rb-Si,0.0,-3.242055899807692,4.9009,4,Triclinic,-1,P-1,oxide,Rb,,,,Al,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7569296414149709,[4.0],[4.0]
mp-1219617,RbAlSi3O8,1.7003628287062855,0.1875884350054926,Tetrahedron,1,2c,1,[0.17366832548406688],0.0,0.17366832548406688,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Rb-Si,0.006099015000001,-3.2359568848076914,4.784800000000001,4,Monoclinic,2,C2,oxide,Rb,,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.754416930820582,[4.0],[4.0]
mp-1220286,Nd3GdAl4O12,1.9087019160785024,0.0081468863481295,Octahedron,1,2c,1,"[0.02886546127554034, 0.015569218565844763]",0.0,0.022217339920692553,AB3C4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-Gd-Nd-O,0.0063675315999436,-3.670112083625,2.9123,4,Monoclinic,m,Pm,oxide,,,,,Al,,"N, O",,,"Nd, Gd",,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.914360487475636,[6.0],[6.0]
mp-1220449,NbAlO4,1.848937249078848,0.1412511065661803,Octahedron,1,2i,1,[1.463468475466736],0.0,1.463468475466736,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Nb-O,0.0475416016666514,-3.175684801666666,2.8801,3,Monoclinic,2/m,C2/m,oxide,,,Nb,,Al,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9363061956639216,[6.0],[6.0]
mp-1220855,NaAlSi3O8,1.7199205501558932,0.128282347472747,Tetrahedron,1,2a,1,[0.13009612954016925],0.0,0.13009612954016925,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0036882265384612,-3.205851393183024,4.9975,4,Monoclinic,m,Pc,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7570684851466702,[4.0],[4.0]
mp-1220859,NaAlSi3O8,1.7375197146001229,0.0836459467722248,Tetrahedron,1,2i,1,[0.0683388005093222],0.0,0.0683388005093222,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0062968149999989,-3.203242804721486,5.0577,4,Triclinic,-1,P-1,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7618060769984014,[4.0],[4.0]
mp-1220868,NaAlSiO4,1.7025737126148646,0.1520183123951558,Tetrahedron,1,6b,1,[0.3934549620411671],0.0,0.3934549620411671,ABCD4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0261795813690453,-3.1186851125779973,3.8331,4,Trigonal,3m,R3c,silicate,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7463916975324965,[4.0],[4.0]
mp-1220885,NaTi3AlO8,1.7565315347675887,0.277427263144841,Octahedron,1,1a,1,[0.8713184609366064],0.0,0.8713184609366064,ABC3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-Ti,0.0129882403461429,-3.3231710239522534,2.5385,4,Monoclinic,m,Cm,oxide,Na,,Ti,,Al,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9447262845889144,[6.0],[6.0]
mp-1220886,NaAl3P2(HO3)4,1.584389267840049,0.4917526645046614,Octahedron,1,2a,1,"[0.8012340367440618, 0.7596669347445988, 0.8973124734922363, 0.907208006778748, 0.8082997453803387, 0.7897729487915972]",0.0,0.82724902432193,AB2C3D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-P,0.0089627258080753,-2.5980101901438646,5.8653,5,Monoclinic,2,P2_1,oxide,Na,,,,Al,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.928837841296578,[6.0],[6.0]
mp-1220919,NaAl3Si3O11,1.6683998586492113,0.349648431515605,"Trigonal bipyramid, Tetrahedron",2,2a,1,"[1.1518931771159018, 0.9368972729951267, 0.19720265867917194]",0.0,0.7619977029300667,AB3C3D11,2,2,1,4.5,4.0,5.0,4.5,4.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0391252429513624,-3.231012494659961,3.5333,4,Monoclinic,m,Cc,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8370827122729148,"[4.0, 5.0]","[4.0, 5.0]"
mp-1220920,NaAl3Si3(HO6)2,1.6469979776036596,0.4047447977708439,"Octahedron, Tetrahedron",2,2a,1,"[1.678263489325928, 1.627724578306787, 0.02520378118268657]",0.0,1.1103972829384672,AB2C3D3E12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Na-O-Si,0.0185736433333403,-2.978064873041871,4.573499999999999,5,Monoclinic,m,Cc,oxide,Na,,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8879831983662825,"[4.0, 6.0]","[4.0, 6.0]"
mp-1220943,NaAlSiO4,1.7473250982618231,0.0290769496130275,Tetrahedron,1,1a,1,"[0.002522838887633532, 0.004173455169146416, 0.11155103407273059, 0.054859020845369005, 0.023135921013317226, 0.06105396153363382, 0.06055746662876386, 0.08449158003557766]",0.0,0.05029315977327152,ABCD4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0141599055357124,-3.1307047884113297,4.3509,4,Triclinic,1,P1,silicate,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7557011989849045,[4.0],[4.0]
mp-1221055,NaMg2Al6VSi6B3H3O31,1.6825616951083409,0.3568425162247023,Octahedron,1,2b,1,"[1.0315596370176432, 1.0289367176919582, 1.0313769692232848]",0.0,1.0306244413109622,ABC2D3E3F6G6H31,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-B-H-Mg-Na-O-Si-V,0.0075557525251346,-3.0380423687760243,5.109,8,Monoclinic,m,Cm,oxide,Na,Mg,V,,Al,"B, Si","H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9321173792709767,[6.0],[6.0]
mp-1221089,NaCaMgAl(SiO3)4,1.5940127037043232,0.5275448428167182,Octahedron,1,1a,1,[0.46839028427809815],0.0,0.46839028427809815,ABCDE4F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Mg-Na-O-Si,0.0185374247812424,-3.245555796818965,5.0296,6,Monoclinic,2,C2,oxide,Na,"Mg, Ca",,,Al,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9629281558834168,[6.0],[6.0]
mp-1221098,NaCaAlSi2O7,1.959071205559954,-0.6392472550725454,Tetrahedron,1,2c,1,[0.2028960449647196],0.0,0.2028960449647196,ABCD2E7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Na-O-Si,0.0170027100347436,-3.253112771573275,4.605,5,Orthorhombic,mm2,Cmm2,oxide,Na,Ca,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.7751578228697975,[4.0],[4.0]
mp-1221104,NaCaAlSi2O7,1.700870497471917,0.2593543697738864,Tetrahedron,1,2a,1,[0.216887639665025],0.0,0.216887639665025,ABCD2E7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Na-O-Si,0.0132892271180766,-3.2568262544899422,4.592,5,Monoclinic,2,P2_1,oxide,Na,Ca,,,Al,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.775691725368578,[4.0],[4.0]
mp-1221133,NaCa3AlFe3(SiO3)8,1.6277106750997834,0.4646601687704049,Octahedron,1,1c,1,[0.2429532801716308],0.0,0.2429532801716308,ABC3D3E8F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.0202067727708339,-3.041028061784483,3.3489000000000004,6,Monoclinic,2,P2,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9534008305310755,[6.0],[6.0]
mp-1221134,NaCa2Mg5AlSi7(O11F)2,1.7407699052036327,0.0437483286445711,Tetrahedron,1,1a,1,[0.16442179123166192],0.0,0.16442179123166192,ABC2D2E5F7G22,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-F-Mg-Na-O-Si,9.155013541750634e-05,-3.321249651909482,4.6631,7,Triclinic,1,P1,fluoride,Na,"Mg, Ca",,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7541011399650406,[4.0],[4.0]
mp-1221172,Na4TaAl3(PO4)6,1.602367469945187,0.4524056205448881,Octahedron,1,1a,1,"[0.09579895249487999, 0.24266753660464116, 0.19526581312798658]",0.0,0.17791076740916925,AB3C4D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Ta,0.0133831132894712,-2.928326188439677,3.5619,5,Triclinic,1,P1,phosphate,Na,,Ta,,Al,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9190577145956893,[6.0],[6.0]
mp-1221210,Na4Al3Si3ClO12,1.656528331070265,0.358780233064002,Tetrahedron,1,"1b, 2c",2,"[0.15421188526066834, 0.12840606545274824]",0.0,0.14130897535670828,AB3C3D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cl-Na-O-Si,0.0241227860869521,-3.054762006326836,4.338900000000001,5,Monoclinic,2,C2,hypochlorite,Na,,,,Al,Si,"C, N, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7605313193319163,[4.0],[4.0]
mp-1221226,Na4Al3Fe(SiO3)8,1.6631808209204628,0.4121901073968407,Octahedron,1,"1a, 1b, 1c",3,"[1.050782446356374, 0.5853285563715467, 1.0338608049598785]",0.0,0.8899906025625998,AB3C4D8E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Fe-Na-O-Si,0.0241725416718736,-3.0477150846379315,3.023,5,Monoclinic,2,P2,oxide,Na,,Fe,,Al,Si,"N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.952791433589891,[6.0],[6.0]
mp-1221239,Na4Al3Ge3O13,1.754150507819086,0.0533176736817018,Tetrahedron,1,6b,1,[0.09637199672557092],0.0,0.09637199672557092,A3B3C4D13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ge-Na-O,0.0487278703853721,-2.4966444690442287,0.9989,4,Trigonal,3m,R3c,oxide,Na,,,,Al,Ge,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7695171522459865,[4.0],[4.0]
mp-1221255,Na4Al3Cr(P2O7)4,1.384306046427951,0.7791109557076087,Octahedron,1,1a,1,"[0.19806304857577275, 0.20453513629205491, 0.1980060377164772]",0.0,0.20020140752810164,AB3C4D8E28,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Cr-Na-O-P,0.0083055017045454,-2.832784513469548,3.5769999999999995,5,Triclinic,1,P1,oxide,Na,,Cr,,Al,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.924801186508052,[6.0],[6.0]
mp-1221260,Na4AlCr3(P2O7)4,1.725363518335843,0.2991757285975746,Octahedron,1,1a,1,[0.18023408850478148],0.0,0.18023408850478148,AB3C4D8E28,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Cr-Na-O-P,0.0035157623106059,-2.708705944151366,3.1436,5,Triclinic,1,P1,oxide,Na,,Cr,,Al,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9337266321284965,[6.0],[6.0]
