material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,S_wyckoff,num_S_chemenvs,CN,element,charge_range,is_single_charge
mp-2714353,Na2Ca2Hf2SiS5O24,1.6200232675572197,0.3314082716233179,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2714356,NaIn2P(SO6)2,1.5875839185637974,0.2589512974134644,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2714364,Na14Ta4In4Si11SO48,1.6229621050867171,0.3311189809009626,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2714370,NaAlInP(SO6)2,1.5139994467025075,0.078434139123835,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2714375,NaSc2P(SO6)2,1.4814661877548567,-0.0034567627141639,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",2a,2,4.0,S,0.0,True
mp-2714378,Na14Sc4Nb4Si11SO48,1.6005547260533308,0.2708872362660698,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
mp-2714385,NaInGaP(SO6)2,1.5103595091197806,0.0689467920682845,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2714386,Na14Zr8Si11SO48,1.3726739979751243,-0.2786955143975736,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,S,0.0,True
mp-2714395,NaAl2P(SO6)2,1.5283576397472705,0.1246517137458331,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,S,0.0,True
mp-2714399,Na2Y2Sc2SiS5O24,1.600096164123239,0.2854649231432628,[4.0],6.0,6.0,6.0,"Tetrahedron, Octahedron",1a,2,4.0,S,0.0,True
